patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-XF-A9T2,EMA:-2.992116,Sox2:2.979864,HMHA1:-2.945757,HLA-DQA1:-2.902191,Glucocorticoid-Receptor:-2.804429,ATP5A:2.672502,RRM2:2.62132,VAV1:-2.239328,MSH6:2.0386,EphA2:1.959379,Cox2:1.861467,Histone-H3:1.824121,CD4:-1.786541,IGFBP2:-1.7826,PAICS:1.669638,Vinculin:-1.621238,SIRP-alpha:-1.555806,DUSP6:1.502881,MTCO1:1.483116,Hexokinase-II:1.472178,SYK:1.4714,STING:-1.421066,LAD1:1.405995,PAR:1.400135,CHK1:1.3691,STAT5ALPHA:-1.3506,ASNS:1.3175,YTHDF2:1.313252,FASN:1.2923,ERALPHA:-1.2887,SGK3:-1.272069,Hexokinase-I:-1.257892,CAVEOLIN1:-1.2483,PDGFRB:-1.219394,METTL3:1.179675,Stat3:-1.169595,SOD2:-1.14736,PLK1:1.129154,CLAUDIN7:1.1172,PHLPP:1.102197,FGF-basic:1.092562,MSI2:1.086045,WIPI1:1.055559,Glutamate-D1-2:-1.045342,Jagged1:1.044694,Coup-TFII:-1.033165,IDO:-1.033131,CSK:1.032466,BAK:-1.0225,CYCLINB1:1.0182,DNMT1:1.013551,GAPDH:0.99048,Atg5:-0.9860963,CD44:0.9781022,Connexin-43:0.971378,TRAP1:0.9480137,HSP70:-0.93968,MMP2:-0.9274969,ACSL1:-0.9250786,EEF2:0.92349,MCT4:0.9121422,4EBP1:0.90507,MLH1:0.9048519,MITF:-0.9006817,Lyn:0.894899,KU80:0.89072,ALKBH5:0.8782623,Tau:0.8705405,HES1:-0.8545888,DDB-1:0.8491059,GCLC:0.8465316,Aurora-B:0.8382098,ERRalpha:-0.8281412,PLC-gamma1:0.8247397,ANNEXIN1:-0.81432,BRD4:0.78652,RPA32:0.7693047,EIF4E:0.74984,CDT1:-0.7423564,MYH11:-0.73275,Slfn11:0.7273408,SMAD1:0.71688,INPP4B:-0.71293,ZEB1:-0.7077044,RIP:0.7005665,Mitofusin-1:0.6980794,CtIP:-0.6957264,WTAP:0.6791011,CD171:-0.6746552,CYCLINE1:0.664,Cyclophilin-F:-0.6599547,Enolase-2:-0.655121,PREX1:-0.65482,DRP1:0.6545674,PCNA:0.65003,CD49B:0.64307,WIPI2:0.6393075,53BP1:0.6267,Rad23A:0.6266085,IRF-3:0.6205842
TCGA-K4-A4AC,ANNEXIN1:3.5433,FGF-basic:-3.166706,EPPK1:3.0296,CD86:2.792277,EMA:-2.387495,PAI1:1.8661,ATP5A:1.748017,RRM2:1.655194,IDO:1.560584,Cox2:1.516496,1433ZETA:1.4967,MLKL:1.487767,PAX8:1.409136,Lyn:1.400002,TFRC:1.3711,Histone-H3:1.362482,PAK4:1.354956,ERALPHA:-1.3369,CASPASE7CLEAVEDD198:1.2939,U-Histone-H2B:-1.289986,c-IAP2:-1.258811,DUSP6:1.25152,CD171:-1.240697,LAD1:1.235017,PAR:-1.203093,S100A4:1.191127,FIBRONECTIN:1.1686,Wee1:-1.167945,53BP1:-1.1519,EGFR:1.1449,NQO1:-1.113636,CLAUDIN7:1.0929,CD49B:1.0782,G6PD:1.0699,Aurora-B:1.066165,CD44:1.049912,Hexokinase-II:1.019934,MEK1:1.0162,CtIP:-0.9976844,Atg5:-0.9900073,ZAP-70:-0.9581738,STING:-0.943588,HMHA1:-0.9427134,HSP70:0.94232,FTO:-0.9076918,VAV1:-0.8716326,HER2:-0.84424,SRC:0.83537,P16INK4A:-0.82371,Mnk1:0.8123897,CSK:0.8057653,Connexin-43:0.8017872,RAB25:0.78316,P53:0.78284,CAVEOLIN1:0.7767,SGK1:0.7725137,ATRX:-0.7523022,PERK:-0.7504595,MSI2:-0.74326,EphA2:0.7365184,Jagged1:0.7294211,IGFBP2:-0.72472,XPA:-0.716144,EEF2K:-0.71098,Gli3:0.7030425,PDCD4:-0.70036,IRF-3:0.6972444,Caspase-8-cleaved:-0.6791634,b-Actin:0.6763369,ACSL1:-0.6697644,KU80:-0.66751,Cdc42:0.6655881,Enolase-1:0.6517041,COG3:-0.64623,MIF:-0.6318602,ASNS:0.63134,UQCRC2:0.6248077,PCADHERIN:0.61594,GSK-3B:-0.6124785,Calnexin:-0.6095169,GCLC:0.6093999,PRDX1:0.59866,PAXILLIN:-0.59839,SIRP-alpha:0.5951806,Glutamate-D1-2:-0.5946904,PLC-gamma1:0.5942666,YAP:0.59337,NDUFB4:-0.5932973,AR:-0.59052,VASP:0.5887683,HLA-DQA1:-0.574712,Glutaminase:0.563385,KAP1:-0.5538305,Rheb:0.5498116,SMAC:-0.54857,Tyro3:0.5397573,ALKBH5:-0.5328915,BCL2:-0.51897,YTHDF2:-0.5005577,TRIM25:-0.4947163
TCGA-BT-A20R,RICTOR:3.26375,CD171:3.126164,MYH11:2.8641,LAD1:2.699218,EMA:2.558518,Vinculin:2.343885,CAVEOLIN1:2.16655,HLA-DQA1:-1.950502,RRM2:1.933068,EPPK1:1.8692,RBM15:-1.76515,ANNEXIN1:1.693,HER2:1.52455,ERALPHA:-1.51975,DNA-Ligase-IV:1.447997,RAB25:1.43575,FIBRONECTIN:1.40495,TRANSGLUTAMINASE:1.3618,VEGFR2:1.34545,Slfn11:1.27198,Gli3:1.259988,PAR:-1.223165,BAK:-1.21946,U-Histone-H2B:-1.201207,S6:-1.19535,CLAUDIN7:1.19525,VAV1:-1.189996,ATRX:-1.179417,Histone-H3:1.162888,Aurora-B:1.15369,COLLAGENVI:1.138205,ATP5A:1.118729,INPP4B:1.09968,CD4:-1.071614,b-Actin:1.046371,VHL:-0.9942492,SIRP-alpha:-0.9803628,ACVRL1:0.97878,PDCD4:-0.97562,CKIT:0.96348,IGFBP2:-0.949705,ETS1:0.9355173,RSK1:-0.9300981,FGF-basic:0.9231823,MLKL:0.9137912,PAX8:-0.9108583,PKCALPHA:0.91037,IGFBP3:0.9074924,PARG:-0.8994028,YB1:0.89561,Rheb:-0.8761545,Atg4B:0.8609069,Cdc6:0.8548405,RPA32:0.8450552,RAPTOR:0.84304,PERK:0.8389096,Cyclophilin-F:-0.8321872,TUFM:0.8235177,ZAP-70:-0.8222912,Glucocorticoid-Receptor:-0.8039645,DNA_POLG:-0.8038455,P53:0.80035,PAICS:-0.7894425,PTEN:-0.784075,MIF:-0.7731755,p38-a:-0.7716566,RAD50:0.767482,Caspase-8-cleaved:-0.7448621,Lyn:0.7434171,P16INK4A:0.735265,PAI1:0.735265,TSC1:0.72862,PDHA1:0.7265411,JNK2:0.69802,AMPKALPHA:0.67947,MEK1:0.677185,Mitofusin-1:0.669899,Puma:-0.6685896,IRS2:-0.667294,VASP:0.6635658,CYCLINE1:0.658605,TRAP1:-0.6563324,GATA6:0.64614,PEA15:0.645605,GSK-3B:-0.6195622,GAPDH:-0.616425,CHK2:-0.60823,B7-H3:0.6052202,TFAM:-0.6045885,Rad23A:0.6011687,P21:0.59965,ECADHERIN:0.58964,Atg5:0.5879471,YTHDF3:-0.5842086,PTPN12:-0.5751305,GCN5L2:0.57331,LC3A-B:0.5679336,IMP3:0.563626,BRD4:-0.55508,IR-b:0.5530768
TCGA-C4-A0F0,RICTOR:4.07335,EMA:-3.69744,MYH11:3.60265,ECADHERIN:-3.39215,MLKL:2.51161,CAVEOLIN1:2.41975,IDO:2.369101,RBM15:-2.1367,LAD1:2.017809,S6:-1.96135,TRANSGLUTAMINASE:1.86325,ATRX:-1.821444,PAI1:1.80655,U-Histone-H2B:-1.705149,CD171:1.658871,HSP70:1.63945,Aurora-B:1.567251,Vinculin:1.554209,PDCD4:-1.5451,Hexokinase-II:-1.538717,RRM2:1.454266,YAP:1.3857,BETACATENIN:-1.37885,FGF-basic:1.371368,Histone-H3:-1.364827,CLAUDIN7:-1.3116,Slfn11:1.300408,PKCALPHA:1.26875,ERALPHA:-1.1986,53BP1:-1.1952,HLA-DQA1:-1.188695,VASP:1.168999,PERK:-1.100045,DNA-Ligase-IV:1.077786,PAR:-1.062599,P16INK4A:1.06022,CKIT:1.053985,Wee1:-1.048736,CD86:1.029425,HER2:-1.02191,DDR1:-1.021802,Connexin-43:-1.02036,Rheb:-1.008192,HES1:-1.000421,PAX8:-0.9930724,ACVRL1:0.98924,PTEN:-0.974905,Lasu1:-0.9670521,BAP1C4:-0.918545,FASN:-0.914085,CD44:0.9131839,VAV1:-0.9098244,ATP5A:0.8803564,COLLAGENVI:0.878665,Calnexin:-0.8650602,DNA_POLG:-0.8640722,VEGFR2:0.843815,HER3:-0.838055,MMP14:-0.8278631,RSK1:-0.8276174,EEF2K:-0.827415,MEK1:0.80946,SIRP-alpha:-0.7786951,KU80:-0.77378,IGFBP2:-0.77317,IL-6:0.7349515,Lyn:0.7346892,IGFRb:-0.7173167,Rad23A:0.708928,PMS2:-0.70525,Caspase-8-cleaved:-0.7048627,CIAP:0.70446,Stat3:-0.6987727,FN14:0.6986072,ANNEXIN1:0.6941,Puma:-0.6914755,IRS2:-0.6891017,BAK:-0.686925,CD45:0.6865006,ERRalpha:-0.6864206,XIAP:-0.6815662,DUSP6:0.6775115,MSH6:-0.675445,PREX1:0.671585,PLC-gamma1:-0.6686392,AXL:0.64884,FIBRONECTIN:0.648605,Mcl-1:-0.6479378,PKA-a:0.6476064,CDK1:0.64694,COG3:-0.642035,PAK4:0.6407402,GATA6:0.63866,GSK-3B:-0.63019,VHL:-0.6221901,HSP60:0.6217905,CD4:0.6201512,BRD4:-0.617285,ENY2:-0.61523,S100A4:0.6129354
TCGA-FD-A6TI,MYH11:3.211,ATP5A:3.151482,EMA:2.39594,IGFBP3:2.232169,EPPK1:1.9687,U-Histone-H2B:-1.810757,RAB25:1.7593,FASN:1.7277,S100A4:1.668156,RRM2:1.592392,Lyn:1.516084,MTCO1:1.463117,DDR1:1.432431,HLA-DQA1:-1.420955,CLAUDIN7:1.4111,P16INK4A:1.4015,INPP4B:1.3718,EGFR:1.3524,ZAP-70:-1.327701,CYCLINB1:-1.2752,ACSL1:1.27245,UGT1A:1.23007,UQCRC2:1.227218,c-IAP2:-1.20063,MLKL:1.18356,LAD1:1.177628,PLK1:-1.173801,Hexokinase-I:1.171781,Tau:1.161055,PDGFRB:-1.104967,RICTOR:1.0922,ERALPHA:-1.0836,EVI1:1.080045,TUBERIN:-1.0473,PAR:-1.028332,ETS1:-1.0235,XPA:-1.019426,GATA3:1.0033,Mitofusin-1:1.000739,Atg5:-0.9986809,Aurora-A:-0.9923411,Connexin-43:0.9884682,HSP27:0.9791616,FIBRONECTIN:0.96781,ANNEXIN1:0.95458,HMHA1:-0.9510656,CD4:-0.949772,CDT1:-0.9486503,SIRP-alpha:-0.9261474,VAV1:-0.9209835,Atg7:0.9125131,CD44:-0.8986719,HSP70:-0.89831,EEF2:-0.8945,WTAP:-0.8594108,DNMT1:-0.8553229,SYK:-0.84303,Granzyme-B:-0.842272,YTHDF2:-0.8163639,STAT5ALPHA:-0.79524,BAK:-0.7944,Caspase-8-cleaved:-0.7915162,SMAD3:-0.78609,FTO:0.7835875,RBM15:-0.77131,BRD4:-0.7599,MSH6:-0.75861,Slfn11:0.7518531,SGK3:-0.7314689,Hexokinase-II:0.7266995,HER3:0.72602,CSK:0.7177438,HER2:0.71508,PARG:-0.7099064,SDHA:0.7090968,IGFBP2:0.70828,MITF:-0.700986,FN14:0.7006079,NQO1:-0.6818981,GCLC:0.6786708,GAB2:-0.67819,PAK1:-0.6752385,Rad23A:0.6711325,UBAC1:0.6694356,CtIP:-0.6621823,Creb:-0.6620472,Stat3:-0.6435324,SNAIL:0.6364,SOD2:-0.629406,PARPCLEAVED:0.62934,CMET:0.62164,NDUFB4:-0.6205407,CD38:0.6135472,P21:0.60702,SOD1:0.6023446,Enolase-1:0.5885571,CYCLINE2:-0.58662,CAVEOLIN1:0.58541,PAICS:-0.5841204,TRIP13:-0.5673234
TCGA-G2-A3VY,NQO1:3.397805,HLA-DQA1:-2.761404,HMHA1:-2.730837,GATA3:2.3275,Tau:2.306846,PERK:2.136164,GCLC:1.920799,RAB25:1.67,DRP1:1.628381,Hexokinase-II:1.609389,PAR:1.578994,Mitofusin-1:1.567869,MTCO1:1.56501,STING:-1.532512,ZAP-70:-1.530475,P53:1.5304,ERALPHA:-1.5208,CD4:-1.450885,PTPN12:-1.427323,EVI1:1.418217,Connexin-43:1.410197,CYCLINE1:1.3901,XPA:-1.369193,SRC:1.3449,PAK1:1.307255,ATRX:1.303279,FIBRONECTIN:-1.295,CD44:-1.275495,YTHDF3:1.217093,WIPI2:1.178815,ACETYLATUBULINLYS40:-1.1722,IR-b:1.166697,MEK1:1.1558,SIRP-alpha:-1.148616,UGT1A:1.117025,ATM:-1.1052,HSP70:-1.0765,Glucocorticoid-Receptor:-1.062227,TRIP13:1.059283,PLC-gamma1:1.059095,SMAC:1.0557,GAPDH:-1.0372,Enolase-2:-1.037168,ECADHERIN:1.0183,IDO:-1.013673,Lasu1:0.9858692,Glutamate-D1-2:0.953473,ATP5A:0.9501383,Cox-IV:0.9470017,SOD2:-0.9353484,CDT1:-0.9182615,FTO:0.9077459,ASNS:0.90656,Atg7:0.8583138,MMP14:-0.8571557,RSK1:0.8464507,BCL2:-0.84536,STAT5ALPHA:-0.83425,Histone-H3:0.8242363,4EBP1:0.8139,CD171:-0.8094232,SOD1:0.8041412,Rad23A:0.8026946,FASN:0.79732,RAD50:0.78105,INPP4B:0.77839,PARG:-0.7767319,Caspase-8-cleaved:-0.7677414,IRF-3:0.7609353,MITF:-0.7389904,CASPASE7CLEAVEDD198:-0.73455,TFRC:-0.72789,Cox2:0.726745,Stat3:-0.7173325,Akt2:0.7167235,DUSP4:-0.70419,PAXILLIN:-0.69886,ATP5H:-0.6870514,PDCD4:0.68416,HES1:0.6775119,P62LCKLIGAND:-0.66239,HSP27:0.6518302,Rheb:0.6401745,ZEB1:-0.6356046,YTHDF2:0.6339179,1433ZETA:0.62762,RRM2:0.6275288,GCN5L2:-0.61655,EEF2K:-0.61233,CD134:-0.6096242,ACC1:0.59619,TRIM25:0.5937036,SLC1A5:0.59304,CtIP:-0.5907924,Cyclophilin-F:0.5866976,Vinculin:-0.5853459,Creb:-0.5844126,BRAF:-0.5819,Erk5:0.5803387,RICTOR:-0.57779
TCGA-BT-A42E,IDO:2.509517,CD86:2.458072,EPPK1:2.3798,EMA:-2.195696,PAR:-2.177599,YAP:2.0869,FGF-basic:-2.061616,ERALPHA:-1.5933,PAI1:1.5688,MLKL:1.561796,CD171:1.51156,RRM2:1.461853,CASPASE7CLEAVEDD198:1.3848,CAVEOLIN1:1.3784,HER3:1.3214,ATP5A:1.301775,c-IAP2:-1.215323,U-Histone-H2B:-1.183328,Atg5:-1.179825,FIBRONECTIN:1.1726,CIAP:1.1569,ANNEXIN1:1.146,UBAC1:1.11537,DUSP6:1.076054,GCLC:1.071091,CSK:1.059107,ACETYLATUBULINLYS40:-1.0094,IRF-3:0.9947974,Aurora-B:0.9941178,LAD1:0.9876042,HER2:-0.96492,EphA2:0.9015234,Lyn:0.8977725,CD49B:0.84914,CHK1:0.84828,PREX1:0.83795,MIF:-0.8352273,IGFBP2:-0.83102,EGFR:0.82286,BIM:0.8095,PAK4:0.7773913,XPA:-0.7670244,CtIP:-0.7640433,CYCLINB1:0.7601,YTHDF2:-0.7292631,Granzyme-B:0.7273859,D-a-Tubulin:0.7219584,ATRX:-0.7184089,Mnk1:0.7166281,FTO:-0.7084338,AceCS1:-0.6963844,53BP1:-0.69536,PDL1:0.69388,4EBP1:0.68883,Wee1:-0.6861192,FN14:0.6816568,WIPI1:0.677844,Glutaminase:0.6659956,CD45:0.6641499,ALKBH5:-0.6583499,GAPDH:-0.65234,PAX8:0.6342574,NDUFB4:-0.6266994,Caspase-8-cleaved:-0.626072,MSI2:-0.6212732,Calnexin:-0.6212286,Mitofusin-2:-0.6204484,GATA3:-0.61397,G6PD:0.59942,Enolase-2:-0.5985215,MMP2:-0.5917307,KU80:-0.58899,CYCLINE1:0.57824,Glutamate-D1-2:-0.5727392,Slfn11:0.5673104,IGFBP3:0.553123,SMAD3:-0.54891,EEF2:-0.54688,SRC:0.5348,TRAP1:-0.5342932,ACC1:0.52996,ASNS:0.52297,DUSP4:-0.51606,HLA-DQA1:-0.5136896,Jagged1:0.5134435,Cdc42:0.5072092,Patched:0.5040876,Rad23A:0.5038038,Stat3:0.5026455,HEREGULIN:0.50145,Gli3:0.4990631,HSP70:0.49647,PKA-a:-0.4803942,NOTCH1:0.47623,ERRalpha:0.471656,PCADHERIN:0.46471,EEF2K:-0.46423,GRB7:0.4615395,KAP1:-0.4604795,MERIT40:-0.4542828
TCGA-FD-A6TK,FGF-basic:-4.93815,RICTOR:4.3543,CD171:4.298353,CAVEOLIN1:3.512,Hexokinase-II:-3.125439,MYH11:2.7752,YTHDF2:-2.774618,CD86:2.751356,EMA:-2.742397,ECADHERIN:-2.6423,Vinculin:2.467592,RBM15:-2.3469,SYK:-2.3354,VEGFR2:2.2259,MMP14:-2.191578,VAV1:-2.088492,Slfn11:2.06335,SIRP-alpha:-2.061948,TRANSGLUTAMINASE:2.06,Connexin-43:-2.051298,BETACATENIN:-2.033,ATRX:-1.957188,CDT1:1.909467,S6:-1.8381,TFRC:-1.7806,HER2:-1.7029,WTAP:-1.699113,YTHDF3:-1.650173,PLC-gamma1:-1.628344,STING:-1.616642,RSK1:-1.61636,TRAP1:-1.607976,53BP1:-1.5724,PAR:-1.543415,ATP5A:1.467152,FASN:-1.4351,KAP1:-1.428743,HMHA1:-1.409013,SGK3:1.407613,RIP:-1.403023,IL-6:1.39144,KU80:-1.3753,IGFBP2:-1.3445,ALKBH5:-1.337621,Wee1:-1.327411,BRD4:-1.324,TRIM25:-1.311102,CYCLINB1:-1.2973,c-IAP2:-1.275529,PAK1:-1.272774,PTEN:-1.2663,CKIT:1.2494,PAXILLIN:-1.2445,Aurora-B:1.204807,EIF4G:-1.1888,ACVRL1:1.1803,SGK1:1.174432,PLK1:-1.137511,Mcl-1:-1.132779,Gli3:1.13011,MLKL:1.128825,TUBERIN:-1.1195,Mnk1:-1.116562,HLA-DQA1:-1.071648,MSH6:-1.0658,ERALPHA:-1.0557,HSP70:1.052,PKCALPHA:1.0428,CLAUDIN7:-1.0412,SDHA:1.025396,EEF2K:-1.0241,FIBRONECTIN:1.017,ZAP-70:-1.007722,DNA-Ligase-IV:0.998763,PAK4:0.9945153,P70S6K1:-0.99191,DNMT1:-0.98409,EPPK1:0.98002,DVL3:-0.97823,Grp75:-0.9728367,PAICS:-0.9522027,COLLAGENVI:0.93762,FTO:-0.9333977,PMS2:-0.9156129,STAT5ALPHA:-0.91214,CD26:0.90149,PAX6:0.892427,HSP60:0.8919191,COG3:-0.8705,GATA3:-0.8687,Aurora-A:-0.8660683,VASP:0.8556169,PERK:-0.8511839,PTPN12:-0.8446882,P16INK4A:-0.83911,PDCD4:-0.83586,GAB2:-0.83172,EEF2:-0.82208,HER3:-0.82056,BRAF:-0.81506
TCGA-E7-A97P,IDO:5.962443,CD86:4.046628,Granzyme-B:2.803267,CASPASE7CLEAVEDD198:2.7142,ANNEXIN1:2.4807,PAR:-2.343275,EPPK1:2.2797,FGF-basic:-2.181589,EphA2:2.152045,G6PD:1.9016,LAD1:1.811045,PDCD4:-1.7266,CLAUDIN7:1.6871,Lyn:1.674638,ERALPHA:-1.6636,ATRX:-1.596592,EMA:1.538544,MCT4:1.398324,ACETYLATUBULINLYS40:-1.387,RAB25:1.3752,c-IAP2:-1.331509,Hexokinase-II:1.33141,U-Histone-H2B:-1.307088,IGFBP2:-1.3027,INPP4B:1.2738,VASP:1.266631,Rheb:-1.242647,NQO1:-1.218758,PAI1:1.1659,CAVEOLIN1:1.1295,Wee1:-1.127802,ACC1:1.1259,PDL1:1.0838,Enolase-1:1.047469,Mnk1:1.033738,FASN:1.0295,MLKL:1.006997,Histone-H3:-0.9955763,RBM15:-0.97185,Atg5:0.9525226,SRC:0.94383,GCLC:-0.9393904,S100A4:0.9387267,MTCO1:0.9078225,P16INK4A:-0.89519,CtIP:-0.8728815,4EBP1:0.86417,ASNS:0.84995,CD38:0.8469149,TUFM:-0.8292429,GAB2:-0.82338,CYCLINB1:0.82073,TRANSGLUTAMINASE:0.7987,PAK4:0.7966076,AR:-0.78931,Cox-IV:0.7671109,EGFR:0.76446,Glutamate-D1-2:0.7566201,IRF-3:0.7350627,DRP1:0.7277902,PDGFRB:-0.7254441,PLK1:0.7216301,IGFBP3:0.7160772,Tau:-0.7151675,ZAP-70:-0.714862,FN14:0.7143493,Enolase-2:-0.6854141,Cdc42:0.6824096,TFRC:0.67564,BCL2:-0.66694,SYK:0.66435,PKA-a:0.6553293,TFAM:0.6533306,ETS1:-0.64216,CD49B:0.63848,Cox2:0.6367188,PAK1:0.6342833,ATP5H:-0.6267805,DNMT1:0.6169455,MEK1:0.60414,B7-H3:-0.5965215,Lasu1:-0.5928822,RRM2:0.5899924,PI3K-p110-b:0.5847123,VAV1:-0.5806813,ACSL1:-0.570596,PREX1:0.56902,Slfn11:-0.5677714,XPA:-0.5671322,LCK:0.56631,HSP60:0.5608993,MMP14:0.5564818,FIBRONECTIN:0.55092,PHLPP:-0.5476282,STING:-0.5399143,DM-K9-Histone-H3:-0.5368327,RICTOR:-0.53129,Coup-TFII:-0.5233482,53BP1:-0.52014,PAICS:0.5180626
TCGA-FD-A3SN,PAI1:3.8578,EMA:-3.634999,MYH11:2.5908,MLKL:2.185267,INPP4B:2.1852,Aurora-B:2.101712,UGT1A:1.885226,Cox2:1.85471,HLA-DQA1:-1.648659,EPPK1:1.6047,ERALPHA:-1.5623,LAD1:1.482755,S100A4:1.480591,ATRX:-1.480479,IGFBP3:1.399822,Cyclin-D3:1.395241,CD171:1.294585,VEGFR2:1.2771,IL-6:1.276095,CAVEOLIN1:1.2388,U-Histone-H2B:-1.208235,FIBRONECTIN:1.1846,RICTOR:1.178,CD49B:1.1671,HER2:-1.163,FN14:1.149301,GAPDH:-1.1269,Vinculin:1.119258,STAT5ALPHA:-1.1146,ZAP-70:-1.100289,ANNEXIN1:1.0996,DNA-Ligase-IV:1.044225,HSP60:1.033116,CtIP:0.9882765,Hexokinase-II:0.9166279,BAK:-0.91451,Rheb:-0.9059364,MMP14:0.8857672,CD44:0.8748739,PLK1:0.8723561,ECADHERIN:0.86688,TFRC:-0.86682,EEF2:-0.8547,53BP1:-0.84742,AR:-0.84544,CD86:0.8423995,EphA2:0.8393941,BCL2:-0.81369,PAR:-0.8105899,Calnexin:-0.7906858,PDCD4:-0.78329,IGFBP2:-0.77614,XPA:-0.758581,SRC:0.75783,EEF2K:-0.74956,ACSL1:-0.7415032,VAV1:-0.7404511,FGF-basic:0.7393888,AXL:0.69822,CD4:-0.6927319,Puma:-0.6809461,ATM:-0.67515,SMAD3:-0.67442,EGFR:0.66027,CYCLINE2:-0.6564,ETS1:-0.6503,Lasu1:-0.6499824,SLC1A5:0.64738,Caspase-8-cleaved:-0.6359841,YTHDF2:0.6286628,RBM15:-0.6265,KU80:-0.61669,Stat3:-0.6124467,IRS2:-0.612106,PERK:-0.61157,CASPASE7CLEAVEDD198:0.60956,TUFM:0.5916102,BRD4:0.5848,PDL1:0.58243,CD20:-0.58134,RAD50:-0.57519,RRM2:0.5750391,STING:-0.5720519,IDO:0.5622634,SDHA:0.5591579,GCLC:-0.5551854,SNAIL:0.54828,DUSP4:-0.54096,Erk5:-0.5401311,SYK:-0.53804,WIPI1:0.5369731,ATP5A:0.5368044,BCLXL:-0.53177,HMHA1:-0.5256346,Atg7:-0.5251294,P16INK4A:0.52416,p38-a:-0.5189597,Glucocorticoid-Receptor:-0.517061,VASP:0.5148001,Grp75:-0.5070878
TCGA-BT-A3PK,PLC-gamma1:-3.867958,ANNEXIN1:3.6757,BETACATENIN:-3.0639,Connexin-43:-3.020827,VAV1:-2.795084,STING:-2.793589,EMA:2.740684,RBM15:-2.7348,ATRX:-2.548548,IDO:2.506114,ACETYLATUBULINLYS40:-2.2136,FIBRONECTIN:2.1991,PAR:-2.192264,YTHDF3:-2.182305,Glucocorticoid-Receptor:-2.091128,ECADHERIN:-2.0808,Cyclophilin-F:1.971077,PAXILLIN:-1.9411,WTAP:-1.926958,BRAF:-1.9005,PAI1:1.8288,RIP:-1.82507,RRM2:1.817631,U-Histone-H2B:-1.806919,EEF2K:-1.7584,53BP1:-1.7397,IRS2:1.697276,GSK-3B:-1.661722,EPPK1:-1.6613,B7-H3:1.627425,EIF4G:-1.5974,SIRP-alpha:-1.590826,Erk5:-1.579049,LAD1:1.54315,MTCO1:-1.540602,Calnexin:-1.533495,HER2:-1.5035,TUBERIN:-1.4789,ATM:-1.4705,CD86:1.464076,PAK1:-1.458751,GAB2:-1.4547,FAK:-1.443304,CD38:1.442394,HMHA1:-1.435552,MEK1:1.3927,STAT5ALPHA:-1.3843,XIAP:-1.362164,COG3:-1.3599,AKT:-1.3577,BAP1C4:-1.3572,p44-42-MAPK:-1.337987,MSH6:-1.3351,VASP:1.31805,SLC1A5:-1.3167,HES1:-1.31384,IGFRb:-1.297502,PRDX1:1.2809,Enolase-1:1.268688,PTEN:-1.2637,ASNS:1.2615,VEGFR2:-1.2548,PLK1:-1.24518,CHK1:1.2284,TUFM:-1.224737,Stat3:-1.190895,BRD4:-1.1883,LC3A-B:1.183286,TRIM25:-1.175808,EIF4E:1.1749,DNA_POLG:-1.172116,Wee1:-1.171368,KAP1:-1.163424,Mitofusin-2:-1.160008,TFRC:-1.1464,MMP14:-1.141653,CD49B:1.1246,CAVEOLIN1:1.1162,1433ZETA:1.1157,ERALPHA:-1.1108,COLLAGENVI:1.1104,IR-b:-1.096994,Aurora-B:1.092316,KU80:-1.0896,RSK1:-1.076948,CD44:1.066558,EphA2:1.007884,ADAR1:-1.0077,b-Actin:1.0052,Rheb:0.9950878,PDCD4:-0.98601,MCT4:0.9715182,CLAUDIN7:0.97131,FN14:0.9608557,EEF2:-0.94919,NQO1:-0.9415347,Lasu1:-0.9390151,HLA-DQA1:-0.9285637,CD4:0.9122401,PREX1:0.89093
