patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-BH-A1FG,ERALPHA:3.8746,INPP4B:2.7237,PAR:-2.55091,Mitofusin-2:2.46196,PLC-gamma1:-2.437921,GATA3:2.30375,PREX1:2.2753,RBM15:-2.2485,MTCO1:-2.070712,SIRP-alpha:-2.068686,Glutamate-D1-2:2.063419,VEGFR2:1.9532,P62LCKLIGAND:1.8228,RIP:-1.662905,BCL2:1.61295,CYCLINB1:-1.5564,SYK:-1.52455,ATRX:-1.507123,MIF:1.47962,MLKL:-1.44523,AR:1.44,Granzyme-B:1.405045,CD44:1.386435,MMP14:-1.37944,HLA-DQA1:1.353669,TFRC:-1.33315,EPPK1:1.28212,EMA:1.27705,VHL:1.27466,1433ZETA:1.26925,Puma:1.242695,HES1:1.2386,PRDX1:1.204905,Connexin-43:-1.17785,4EBP1:1.1691,PTEN:-1.16595,MSH6:-1.16265,ACETYLATUBULINLYS40:-1.144665,HMHA1:-1.09314,Cox-IV:1.083099,Histone-H3:1.049,FASN:1.040695,FIBRONECTIN:1.03782,DJ1:1.036815,IGFBP2:1.03215,Mitofusin-1:1.027401,PHGDH:-1.026901,EIF4G:-1.004995,Wee1:-0.9960462,STING:-0.9730749,53BP1:-0.971585,YTHDF3:-0.94003,ACC1:0.92491,COLLAGENVI:0.921375,BRD4:-0.88963,Glucocorticoid-Receptor:-0.884065,Gli1:-0.8713404,Rad23A:0.865845,ASNS:-0.863235,BETACATENIN:-0.861285,CYCLINE1:-0.8579,TUFM:0.83743,DNA-Ligase-IV:-0.8246352,AKT:-0.8100345,PDK1:0.793635,GAPDH:-0.789565,Erk5:0.7869,STAT5ALPHA:-0.78461,MCT4:0.7839899,P27:0.778395,SMAC:0.768455,Grp75:0.767035,EEF2:-0.766175,PKCALPHA:-0.755895,CKIT:0.74238,PMS2:-0.74067,DVL3:-0.727105,TFAM:0.7122937,SOD2:0.7071048,UBAC1:0.6995949,GSK-3B:-0.6941608,RPA32:0.690835,SLC1A5:0.683935,FOXM1:-0.682505,GRB7:-0.6796307,TRAP1:0.67622,PDCD4:0.675415,ADAR1:-0.674105,ECADHERIN:0.671805,TRIM25:-0.6650657,VAV1:-0.6619858,S6:-0.64806,RICTOR:-0.64344,p38-a:0.6431389,WTAP:0.6337393,ERK2:-0.6318115,Atg5:0.6311999,JAK2:-0.619375,MYH11:-0.61522,CD4:0.6055588
TCGA-E2-A9RU,EPPK1:3.1728,ERALPHA:2.6844,EMA:-2.64059,GATA3:2.3696,INPP4B:2.2187,PAR:2.07702,Hexokinase-II:1.884719,PAI1:1.6917,MCT4:1.50451,WIPI2:1.488745,FASN:1.4711,MYH11:-1.4661,ASNS:1.3621,PHGDH:1.30278,U-Histone-H2B:-1.241385,ZAP-70:-1.153807,BETACATENIN:-1.1409,HLA-DQA1:-1.102701,PERK:1.02505,FIBRONECTIN:0.97173,4EBP1:0.96256,HMHA1:-0.9238403,STING:-0.8980048,P16INK4A:0.86541,TRIP13:0.8436752,MTCO1:0.8380985,GAB2:0.83109,ACC1:0.82854,DNMT1:0.82236,YTHDF3:0.8092801,ECADHERIN:-0.77947,CASPASE7CLEAVEDD198:-0.76155,ETS1:-0.74832,BAK:-0.73438,GAPDH:-0.70489,CD4:-0.6769011,Glucocorticoid-Receptor:-0.6700249,PAK1:0.6604397,Connexin-43:0.6351099,SDHA:0.6298201,IGFBP2:0.62645,RSK1:0.6223923,CAVEOLIN1:-0.61916,FGF-basic:-0.6096249,Gli3:0.573409,PDCD4:-0.5647,HER2:-0.56038,LCK:-0.5581,PREX1:0.55108,PMS2:0.5501902,ARAF:0.54346,RPA32:-0.5410949,PLC-gamma1:0.5406093,CYCLINB1:0.53986,cdc25C:0.5336252,EIF4G:0.52563,PLK1:0.5203601,AMPKALPHA:-0.51779,SMAD3:-0.51779,EGFR:-0.5161,Akt2:-0.5160749,Mitofusin-1:-0.5152386,BCL2:-0.5129,COG3:0.51239,BIM:0.50933,ANNEXIN1:-0.4926,EEF2:-0.48399,P62LCKLIGAND:0.4834,P90RSK:0.48098,ARID1A:0.47327,MEK1:0.47055,PRAS40:0.4688802,MMP14:0.4614801,SMAC:-0.46017,DUSP4:0.45859,ACETYLATUBULINLYS40:-0.45575,BRAF:0.45355,SGK3:-0.4523549,HES1:0.4475999,RAD51:-0.44408,TFRC:0.44116,PI3KP110ALPHA:0.43995,UBAC1:-0.427505,ATRX:-0.4266825,Lyn:-0.4161249,RBM15:0.41275,PHLPP:-0.4052198,Wee1:0.4017739,Histone-H3:-0.39985,ALKBH5:0.3980849,VAV1:-0.3927657,YAP:-0.38978,DNA_POLG:-0.3863299,FAK:-0.3861499,Lasu1:0.3860551,SIRP-alpha:0.3858345,AceCS1:-0.3836104,Atg7:-0.3760599,Stat3:0.375367,NF2:-0.37387
TCGA-E2-A15A,EMA:-3.55769,HMHA1:2.39309,EPPK1:2.2317,ZAP-70:2.016453,GAB2:1.6901,GATA3:1.68695,MYH11:1.65525,PAK1:1.61394,INPP4B:1.61105,IDO:1.519685,VAV1:1.432254,Connexin-43:-1.27179,PREX1:1.24785,ERALPHA:1.2448,PDGFRB:1.227165,CD4:1.175279,STING:1.115495,PKA-a:1.078075,PLC-gamma1:1.051189,Hexokinase-II:-1.007872,Grp75:0.992465,ATRX:0.9597374,GAPDH:-0.95702,DNMT1:0.8921799,U-Histone-H2B:-0.8851751,STAT5ALPHA:0.85092,IRS1:0.848135,MTCO1:0.8461184,CASPASE7CLEAVEDD198:0.845285,SIRP-alpha:0.8337744,MMP14:-0.81191,PAX8:0.7996337,BIM:0.78311,CYCLINE1:-0.747825,CD45:0.7444799,VEGFR2:0.736065,AXL:0.73189,FASN:0.71251,P16INK4A:-0.66036,MIF:-0.64117,DNA-Ligase-IV:0.6140448,AceCS1:0.6135195,LCK:0.612035,Glucocorticoid-Receptor:0.609205,YAP:-0.601805,BCL2:0.60146,TRANSGLUTAMINASE:0.59452,S100A4:-0.592105,PLK1:0.58806,ETS1:0.58543,Aurora-A:0.5814,SGK3:0.552175,Enolase-1:-0.5491652,EGFR:-0.545435,HLA-DQA1:0.5439587,SRC:0.525905,ANNEXIN1:-0.51896,CAVEOLIN1:-0.509575,IR-b:-0.50683,PKCALPHA:-0.50498,DUSP4:-0.49579,ATP5A:-0.4922106,HSP60:0.4880448,CYCLINB1:-0.48221,BAX:-0.4768,IGFBP2:-0.475455,Mitofusin-2:0.4750199,HES1:-0.4701102,EVI1:0.4633744,MEK1:0.45617,SFRP1:-0.455796,Cyclophilin-F:-0.4554702,CD171:0.45546,PAICS:0.44888,SYK:0.444925,WTAP:0.4447693,ACETYLATUBULINLYS40:-0.442625,PMS2:0.43882,TRIM25:0.4372843,KAP1:-0.4337955,Stat3:0.4305369,DDR1:0.4267743,Granzyme-B:0.4259449,Mcl-1:0.419649,NQO1:0.4158349,LC3A-B:-0.4153652,MR1:-0.4107451,DJ1:-0.40109,PDCD4:0.39946,RRM2:0.3930334,S6:-0.391085,P53:-0.38944,D-a-Tubulin:-0.389015,PAR:-0.3822804,CD49B:0.38032,FGF-basic:-0.373055,Glutamate-D1-2:0.3715789,RAB11:0.37126,CD20:0.370115,PDHK1:-0.36516
TCGA-BH-A1FM,GATA3:3.2536,INPP4B:3.1511,ERALPHA:2.6616,EPPK1:2.3945,FASN:2.1826,FIBRONECTIN:2.036,PREX1:1.8555,VAV1:1.664805,MMP14:1.55958,CHK2:-1.5494,Cyclophilin-F:-1.41376,MTCO1:1.373469,TFRC:-1.2251,AR:1.2207,Connexin-43:1.18797,PTEN:1.1725,P70S6K1:1.169,P62LCKLIGAND:1.1443,MSI2:1.108335,IR-b:1.0809,U-Histone-H2B:-1.066945,ZAP-70:-1.030327,PDCD4:-0.98518,CASPASE7CLEAVEDD198:-0.98495,BIM:0.97943,ACC1:0.9659,CD171:-0.9605396,P21:0.95632,HES1:-0.9269398,SLC1A5:0.91373,PAR:0.9053399,TRIM25:0.9009347,Histone-H3:-0.8870898,PDGFRB:0.8855654,NQO1:-0.8645848,PAICS:0.7896404,TFAM:-0.7853459,SMAC:0.76893,b-Actin:0.7642701,Vinculin:0.73758,EEF2:-0.72054,CAVEOLIN1:-0.7135,CYCLINB1:-0.70461,ATRX:0.6958678,VEGFR2:0.69504,PI3KP85:0.6871,CYCLINE1:-0.67071,MYH11:-0.66176,IDO:-0.6602951,PRDX1:0.65872,1433ZETA:0.63725,AceCS1:0.6278999,ETS1:-0.62613,PKCALPHA:-0.61483,SHP2:0.6074301,IGFRb:0.6014604,PI3KP110ALPHA:0.60012,GCLC:0.5895754,PAXILLIN:0.58897,DDB-1:0.5886403,HER3:0.58635,BiP-GRP78:0.5846248,Hexokinase-I:0.5718002,LCK:-0.57029,SOD2:-0.5693548,Atg7:0.5638504,COG3:0.56149,ACSL1:-0.5611496,53BP1:-0.55546,Lasu1:0.5538754,PKA-a:0.5481053,MERIT40:0.5428948,Rad23A:0.5362653,ACETYLATUBULINLYS40:0.52851,VASP:0.51981,BCL2:0.51261,GSK-3B:0.5073895,ATR:0.5048874,EMA:-0.50087,PAI1:0.49775,FGF-basic:-0.4897846,RAB25:0.48354,ANNEXIN1:-0.48202,MCT4:0.4769303,P38MAPK:0.47339,TRAP1:0.4712804,ECADHERIN:0.46415,CRAF:0.46101,TUBERIN:0.45163,DUSP4:-0.4468,Wee1:-0.4465258,CD45:-0.4381398,PAK4:0.4247353,HER2:0.42453,STING:0.4135554,FAK:-0.4127396,CDK1:-0.41047,MYOSINIIA:0.40952,HSP27:0.4047653,RRM2:0.4031237
TCGA-A7-A4SA,YTHDF2:-2.84115925140119,TFRC:-2.726,GAPDH:-2.7168,Hexokinase-II:-2.71481578520536,EMA:-2.71158465884172,ACETYLATUBULINLYS40:-2.5125,Stat3:-2.4280473915722,MTCO1:-2.39673590525837,TRIM25:-2.31207993886444,Cyclophilin-F:-2.21303451674657,Atg5:-2.14638432315058,GSK-3B:-2.08979510308032,Rad23A:-2.06030930685296,TRAP1:-2.03528422749627,Cox-IV:-2.01335488501559,DRP1:-1.99598579996939,S6:-1.9897,MMP14:-1.96732428578995,ATRX:-1.95426686984102,HLA-DQA1:-1.92102559958068,WTAP:-1.85541493388245,YTHDF3:-1.84118427158043,XPA:1.76969077854277,PAK1:-1.76411465107847,ALKBH5:-1.75709944201665,PAR:-1.75433468254735,LAD1:-1.73208922076408,PLC-gamma1:-1.71185505773291,HMHA1:-1.69022472344302,PAICS:-1.68393422215904,AceCS1:-1.65813474028649,COLLAGENVI:1.6492,HSP70:1.6295,VAV1:-1.60267011856278,AR:1.5877,Vinculin:-1.53946464338454,Histone-H3:-1.5149044023773,RBM15:-1.4972,BETACATENIN:-1.4948,RSK1:-1.49330207489968,CAVEOLIN1:1.4571,CYCLINB1:-1.454,MR1:1.44684059000675,SYK:-1.4208,ACC1:-1.4193,DNMT1:-1.40088436439284,Akt2:-1.38674923022554,EEF2:-1.374,Glutamate-D1-2:-1.36654536190065,INPP4B:1.3634,RPA32:-1.33765925140119,BRAF:-1.3105,PKA-a:-1.2671993666369,FTO:-1.24733422562477,EIF4G:-1.2254,CMYC:1.2212,Mitofusin-1:-1.17909301730114,D-a-Tubulin:1.17604076301628,CHD1L:-1.15174606156293,MERIT40:-1.13107986123198,FIBRONECTIN:1.1176,CDT1:1.11750032144691,IR-b:-1.1106742638865,RAB11:1.1093,Mitofusin-2:-1.10508435129235,FASN:-1.0988,ECADHERIN:-1.096,CD134:1.0791443304115,SMAC:-1.0645,BRD4:-1.0593,IL-6:1.02115044694119,IRF-3:-0.996978977628671,METTL3:-0.981564229645028,p44-42-MAPK:-0.978049235493458,DM-Histone-H3:0.964060382998371,SIRP-alpha:-0.958639889824292,PARPCLEAVED:0.95447,Atg7:-0.943894232071043,SFRP1:0.941869742530588,CHK2:-0.93561,MYH11:0.93295,CD4:-0.922475489836906,STING:-0.913179221075996,MLKL:-0.884284378117148,ACSL1:-0.878454271580432,UBAC1:-0.8732693621661,Mcl-1:-0.872735275534552,ERCC5:-0.87191,SGK1:0.861305035965662,Creb:0.850044650645311,BCL2A1:0.84941,CtIP:0.826160433216875,CKIT:0.81686,KAP1:-0.811539736049633,Grp75:-0.811159293544532,ERALPHA:0.80934,RIP:-0.803549265125499,Wee1:-0.79868043214241,DDB-1:-0.797844298405227,ATP5H:0.796690744301302
TCGA-BH-A18N,INPP4B:4.6407,ERALPHA:4.1249,Connexin-43:3.704258,PREX1:2.6575,GATA3:2.6367,AR:2.1026,PAR:1.877808,VEGFR2:1.6183,TFRC:-1.5443,SGK3:1.511213,MTCO1:1.509237,EMA:-1.418902,ZAP-70:-1.379549,Glutamate-D1-2:1.370157,GAPDH:-1.3334,CYCLINB1:-1.323,IGFRb:1.294059,Mitofusin-2:1.276968,GAB2:1.2442,BCL2:1.1579,ETS1:-1.0934,IRS1:0.99482,LCK:-0.99044,ALKBH5:0.9560533,Glucocorticoid-Receptor:-0.9508465,MLKL:-0.9394317,CASPASE7CLEAVEDD198:-0.93822,IR-b:0.8929285,CD4:-0.8776728,CYCLINE1:-0.86495,EEF2:-0.86331,TRAP1:0.8587785,Grp75:0.8542234,Stat3:-0.8285847,PR:0.82037,LAD1:-0.8134065,S6:-0.79799,TRANSGLUTAMINASE:-0.76479,CYCLINE2:-0.75757,DUSP4:0.75083,FGF-basic:-0.7480165,CAVEOLIN1:-0.73324,STAT5ALPHA:0.72109,JNK2:0.71837,EEF2K:0.71673,PKCALPHA:-0.68975,ANNEXIN1:-0.68254,IDO:-0.679767,PKA-a:-0.6777766,PLK1:-0.6580316,PI3KP85:0.64664,4EBP1:-0.63957,Hexokinase-II:0.6218669,SMAC:0.62155,PI3KP110ALPHA:0.61775,SYK:-0.6157,AKT:-0.61511,NF2:-0.61497,PDL1:0.61345,Gli3:0.6058674,PLC-gamma1:-0.5910223,Mcl-1:-0.5889326,SDHA:0.5802085,CMYC:0.5752,Cox-IV:0.5699778,Coup-TFII:-0.5689415,TFAM:0.5614722,ATRX:0.5585759,TRIM25:-0.5480672,PARP1:-0.54731,GATA6:0.54589,GSK-3B:-0.5413224,TRIP13:-0.5400665,BRAF:0.53995,EGFR:-0.53412,CHK2:-0.52905,MEK1:0.52281,MSH6:-0.52069,CLAUDIN7:0.51803,CD26:0.51679,BIM:0.50649,IGFBP3:0.5043482,PCNA:-0.50295,ARAF:0.50216,HSP60:0.4992133,MYH11:0.49835,PERK:-0.4952621,HLA-DQA1:-0.4945329,WIPI1:-0.4886315,Hexokinase-I:0.4787383,PAICS:-0.4784915,BAK:-0.47172,PHLPP:0.4707985,P27:0.46254,RSK1:0.4540606,Histone-H3:-0.4538517,UQCRC2:0.4502985,Enolase-2:0.4498635,SLC1A5:0.44725,CD49B:-0.44117
TCGA-A8-A084,PAR:3.38414465830448,EMA:2.87127468201011,ERALPHA:2.0807,PARP1:-1.7915,S6:-1.738,HLA-DQA1:-1.67983625872885,FIBRONECTIN:1.6567,PAI1:1.538,GAPDH:-1.536,INPP4B:1.5048,ATRX:-1.42975752898919,MTCO1:-1.41641656440654,GATA3:1.4046,Histone-H3:-1.39361506152547,HSP70:1.344,Connexin-43:1.31208484302817,TFRC:-1.2893,MMP14:1.19818505506188,EEF2K:-1.1394,Cyclophilin-F:-1.07328517589474,ACC1:-1.0623,PDGFRB:1.04561010677932,ZAP-70:-1.04386204544159,Cox-IV:-1.02897554416376,CYCLINE1:-0.98663,AceCS1:-0.959495399434668,FAK:-0.958804892536197,EPPK1:0.94504,JAK2:-0.92319,TFAM:-0.906941210754431,ACSL1:-0.883984930728607,PAICS:-0.869024881307214,Stat3:-0.865298050720372,Rad23A:-0.859299966001132,MCT4:0.854014980895132,EEF2:-0.84765,RPA32:-0.84433991054936,ATR:0.839022073837997,GCN5L2:-0.83229,SMAC:-0.82257,HMHA1:-0.786565382591196,SYK:-0.76883,IGFBP2:0.7673,Glutamate-D1-2:-0.764346021048821,Mitofusin-1:-0.763653676449318,CHK2:-0.74996,AR:0.7221,P62LCKLIGAND:-0.70822,TRAP1:-0.706204886644446,Glucocorticoid-Receptor:-0.705989891869043,CD4:-0.69838614898508,DRP1:-0.695466459117563,MERIT40:-0.682930520380154,SOD1:0.681723628426863,WTAP:-0.68116559303062,MSH2:-0.68051,AKT:0.67358,BAP1C4:-0.67299,CASPASE7CLEAVEDD198:-0.66363,ENY2:-0.66089,Vinculin:0.658414697467286,ECADHERIN:-0.65203,PHGDH:0.643234493682065,CMYC:0.64117,53BP1:-0.63947,P21:0.6378,HSP27:0.624980056560807,DNA_POLG:-0.624904971277715,BETACATENIN:-0.61731,TRIP13:-0.605189879912254,IGFBP3:0.59261479118077,DDB-1:-0.588864957553402,Akt2:-0.577099889373713,PAK1:-0.569725310226646,NF2:-0.56853,TRANSGLUTAMINASE:-0.56315,Hexokinase-II:0.544783555646461,BCLXL:-0.53679,BRD4:-0.53347,AXL:0.53174,ATM:-0.53129,VAV1:-0.528320777710953,LAD1:-0.524809879912254,PTEN:0.52331,PKCALPHA:-0.51161,KU80:-0.50949,IGFRb:-0.507854881861731,PKA-a:-0.490490025785073,MEK1:0.48986,MSH6:-0.48741,SOD2:-0.483750112393806,SMAD3:-0.47904,XPA:0.476010119394598,SDHA:-0.473784887684167,HER3:0.47201,VEGFR2:0.46901,PDCD4:-0.46693,BCL2:-0.46109,DNA-Ligase-IV:0.460979858320729,CHD1L:-0.460676720711103
TCGA-AQ-A54N,PDGFRB:-3.315419,CLAUDIN7:3.1374,Grp75:2.143591,Cyclophilin-F:2.087835,CAVEOLIN1:-1.97,TFRC:-1.9329,STING:-1.922959,CKIT:1.9086,GAPDH:-1.7199,cdc25C:1.608431,HLA-DQA1:-1.576806,PHGDH:1.530605,B7-H3:-1.528935,Mcl-1:1.490285,ATRX:1.455413,TFAM:1.454139,P16INK4A:1.4346,TRAP1:1.413566,IGFRb:-1.394994,PAR:-1.375775,PTEN:1.3652,EMA:-1.256105,SYK:-1.2479,GATA3:1.1942,HSP60:1.07208,Glucocorticoid-Receptor:-1.033059,IR-b:1.028346,MTCO1:1.024404,Hexokinase-II:1.023854,Connexin-43:-1.016645,ERALPHA:-0.9934,ZAP-70:-0.9730715,STAT5ALPHA:0.96337,EEF2:-0.907,PLC-gamma1:0.9034048,Tyro3:0.8955551,FIBRONECTIN:-0.89164,RSK1:0.8880778,TRANSGLUTAMINASE:-0.87738,SDHA:0.8630956,PERK:0.862775,4EBP1:0.85955,ETS1:-0.85899,BIM:0.85277,HMHA1:-0.8254849,MLKL:-0.8204245,CASPASE7CLEAVEDD198:-0.8055,Lasu1:0.7992906,Wee1:0.7948894,FGF-basic:-0.7940894,MIG6:0.78928,CD4:-0.7874956,RAB25:0.77923,Rad23A:-0.7767894,ASNS:0.73788,FAK:-0.7200844,P53:0.68805,AMPKALPHA:-0.66105,Atg5:-0.6594245,Mitofusin-1:0.6591768,DIRAS3:0.64608,ACETYLATUBULINLYS40:-0.63945,CHK2:0.63602,IGFBP2:-0.63345,HER3:0.62182,P21:0.61972,MYH11:-0.61141,Granzyme-B:-0.6065295,JAB1:0.60168,CYCLINE1:0.59846,IDO:-0.5892099,Enolase-2:-0.5862394,cGAS:0.5859256,MMP14:-0.5798944,BCLXL:-0.57961,YB1:-0.57757,FASN:-0.57163,RAPTOR:-0.57028,CD49B:0.56542,Hexokinase-I:0.5638954,CD44:-0.5610795,ANNEXIN1:-0.5536,HSP70:-0.54193,Calnexin:-0.5416646,SMAD3:-0.54118,PAX8:0.5411293,MSH2:0.53747,NQO1:-0.5360395,NF2:-0.53226,TRIP13:0.5321106,SRC:-0.52892,PI3KP85:-0.52426,TIGAR:-0.51947,PDL1:0.51632,GCLC:-0.5141194,PMS2:0.5121056,P90RSK:0.51154,COLLAGENVI:-0.50995,TRIM25:0.5070399,HES1:0.5042654
TCGA-AQ-A1H3,Gli1:-5.793319,ECADHERIN:-3.6352,GATA6:3.1864,EPPK1:-2.7946,ACSL1:2.697962,Tyro3:2.656111,NQO1:2.444356,AceCS1:2.422051,GAPDH:-2.2529,Vinculin:2.197151,BRD4:-2.1819,S6:-2.1527,BCL2:2.1334,Granzyme-B:2.049317,CAVEOLIN1:2.0071,MTSS1:-1.970993,cdc25C:-1.899743,ASNS:-1.8677,RBM15:-1.8251,EMA:-1.822479,RSK1:-1.801966,DNMT1:-1.762048,GRB7:-1.753109,FASN:1.7477,ANNEXIN1:1.7345,GCN5L2:-1.7344,COLLAGENVI:1.7135,CYCLINB1:-1.6804,CLAUDIN7:-1.6324,YTHDF2:-1.465223,IDO:1.464436,Wee1:-1.458025,TFRC:-1.4567,53BP1:-1.4542,MEK1:1.4506,WTAP:-1.446189,LAD1:-1.387123,Akt2:1.374587,CASPASE7CLEAVEDD198:-1.369,PAR:-1.328299,YAP:1.3205,ENY2:-1.3112,MSH6:-1.3067,ERALPHA:-1.2749,STAT5ALPHA:1.2747,ATRX:-1.272161,Cox2:-1.236968,RAB11:1.2167,SIRP-alpha:1.208376,SHP2:1.180161,ALKBH5:-1.179964,EEF2:-1.1782,FGF-basic:1.176527,MCT4:-1.176198,KU80:-1.1556,PAX8:-1.143105,Hexokinase-II:1.11962,MITF:1.109286,BETACATENIN:-1.0633,Enolase-2:1.063227,Grp75:-1.059493,CD26:1.053,ATP5H:1.040347,p44-42-MAPK:1.038737,P16INK4A:-1.038,CHK2:-1.0247,PAICS:-1.020938,DJ1:1.0138,SOD2:1.013366,MMP14:-0.9937584,SMAC:-0.99366,JAB1:0.98986,ATM:-0.98693,BAP1C4:-0.97728,YTHDF3:-0.9719484,TRAP1:-0.9645783,HLA-DQA1:-0.9622997,PAK1:-0.9518187,SDHA:0.9440017,LC3A-B:0.9405164,CD29:0.9238913,COG3:-0.91382,ZEB1:0.91249,HSP60:-0.9107535,MYH11:0.9077,IGFBP2:-0.90448,ATR:0.9022286,HSP27:-0.8975334,BAX:-0.89363,TRIM25:-0.885234,U-Histone-H2B:0.8831665,KAP1:-0.8754938,Cyclophilin-F:-0.8664086,BID:0.86433,B7-H3:-0.8630592,Stat3:-0.8444915,UBAC1:0.8364465,IRS2:0.8362812,Glucocorticoid-Receptor:0.8211567,HSP70:0.81564
TCGA-A2-A1G1,MYH11:3.9985,GAPDH:-2.3313,ACETYLATUBULINLYS40:-2.271,HSP70:2.1444,COLLAGENVI:2.128,EMA:-2.04379405233824,Hexokinase-II:-1.96388517870189,RICTOR:1.8919,ECADHERIN:-1.7932,FASN:-1.7532,CD4:1.57041511666657,ETS1:1.5539,FIBRONECTIN:1.496,CAVEOLIN1:1.4694,CLAUDIN7:-1.4246,Cyclophilin-F:-1.40216391024309,RBM15:-1.3962,ZAP-70:1.37313922021006,MTCO1:-1.33423529875489,TFRC:-1.3085,TRAP1:-1.30411362099279,HMHA1:1.25875588306046,CYCLINB1:-1.2282,CMYC:1.2156,NQO1:-1.10691880348977,ATRX:-1.09855626333754,ACC1:-1.0958,PDGFRB:1.09472137243097,RAB25:-1.0314,Wee1:-1.02171982563893,PAICS:-1.02163361565556,EEF2:-1.015,CD45:1.01210620911684,BETACATENIN:-1.0099,YTHDF3:-1.00933366507695,53BP1:-0.9763,ATP5H:0.966901350804782,DUSP4:-0.92615,EPPK1:-0.91367,SLC1A5:-0.91238,COG3:-0.90471,HER2:0.88973,MSH6:-0.88772,YTHDF2:-0.884578644897706,BCL2:0.87296,GCN5L2:-0.86672,HLA-DQA1:0.839575006922803,RSK1:-0.829451468396206,LCK:0.8253,STING:0.824251385427483,Slfn11:0.822316290769573,FAK:0.795346373115456,IR-b:-0.791443657383019,RAB11:0.78481,ENY2:-0.78174,Lasu1:-0.774418642852922,GSK-3B:-0.763964496576838,KU80:-0.75336,SOD2:0.741141153257848,PLC-gamma1:-0.737764451229428,SMAC:-0.71254,CHK2:-0.7094,Grp75:-0.701668687041053,P90RSK:-0.6926,BRAF:-0.68905,VAV1:0.6761004879407,BAP1C4:-0.66098,PCNA:-0.66073,Creb:0.65444525714879,MMP2:0.653933521648482,ALKBH5:-0.644758835513169,IDO:0.644030887228005,MTOR:-0.64223,MLH1:-0.628303762394812,METTL3:-0.613093623141549,CDT1:0.611620927950393,MEK1:0.61034,NCADHERIN:0.60344,YB1:0.60217,DDB-1:-0.599523691901747,4EBP1:-0.59929,GSK3ALPHABETA:-0.59544,BID:0.58925,IL-6:0.585591053444667,DDR1:-0.57700939349652,Connexin-43:-0.576553891320175,S6:-0.56675,PAK1:-0.562544044574992,CD20:0.56013,XPA:0.558161385046252,HER3:-0.55229,Akt2:-0.552008623722059,AKT:-0.54885,SFRP1:0.547120349034067,b-Actin:0.546166108679825,RIP:-0.54513865862202,Mitofusin-1:-0.543532410797664,EphA2:0.541186377967487,CHD1L:-0.532335455059449,Coup-TFII:0.531796375680101
