patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-A6-A566,PI3K-p110-b:3.59099543898929,EPPK1:-2.3594,GAPDH:-2.3337,PAI1:2.0231,IL-6:1.97220019433067,TIGAR:1.9511,AR:-1.939,RAD51:1.9097,Rheb:-1.8824299866875,ACETYLATUBULINLYS40:-1.862,U-Histone-H2B:-1.83638336986607,CD171:-1.71490727687573,SOD1:1.70554984747363,ASNS:1.6945,CLAUDIN7:1.6384,XBP1:1.5485,RAB25:-1.4302,Hexokinase-II:1.36709761855685,SNAIL:1.3279,MMP2:1.291019679772,CDT1:1.28968515445453,Oct-4:1.24025455968228,CYCLINE2:-1.2273,ERALPHA:-1.1852,PAX6:1.13680387082038,IGFBP3:1.11384792067213,HER2:-1.0974,ATRX:-1.07087576201906,RAD50:-1.0456,EEF2K:-1.0298,ZAP-70:-1.00261982311851,CD86:0.998221407351253,CtIP:0.975747878996791,Vinculin:0.913292017344505,EEF2:-0.90556,MTCO1:-0.898883898613714,Histone-H3:-0.892583809600428,PAK4:0.891953125268232,HES1:-0.881985710756207,SMAC:-0.87474,PDGFRB:0.864663848736263,DM-Histone-H3:0.862702072600354,Stat3:-0.860185266566462,VEGFR2:0.85594,Melanoma-gp100:0.840333232338244,EMA:-0.820181905075315,BAK:0.80579,SGK3:0.800158581023921,53BP1:-0.79972,CAVEOLIN1:0.79789,EphA2:0.796667946261802,ACSL1:-0.777734475626248,TRIP13:-0.755344118122136,CYCLINE1:-0.75328,MSH2:-0.75306,FASN:-0.74274,CD4:0.724509680970817,Lasu1:-0.714177977897568,P53:0.71286,RICTOR:0.71087,BIM:-0.70948,ERCC1:-0.70495,RPA32:-0.690335688236924,P16INK4A:0.68643,DM-K9-Histone-H3:-0.681999813757206,SIRP-alpha:-0.674551695823933,ANNEXIN1:-0.67266,XRCC1:-0.67048,KU80:-0.66791,EVI1:0.667188055041845,Glutamate-D1-2:-0.663689006942992,RBM15:-0.65264,BCL2A1:0.65115,FAK:-0.650158902102435,MIF:-0.649796944003635,TFRC:-0.64806,MITF:0.646543343710574,SCD1:-0.64634,IRS1:0.64308,Mitofusin-1:-0.643065863561158,BETACATENIN:-0.63673,Aurora-B:-0.636195936005761,STATHMIN:0.63252,LAD1:0.6299141544678,IRF1:0.62231,PKA-a:-0.620892162134502,BAP1C4:-0.61523,PARG:0.614709550159365,PERK:-0.613973610391068,MSH6:-0.61284,Notch1-cleaved:0.611720463900235,CKIT:0.61102,HSP60:0.608776769104553,Calnexin:-0.607733192898503,JAB1:-0.59627,CMYC:-0.59497,PAX8:-0.592235252999275,NDUFB4:0.591867815156545,Cox2:0.591432787010566,DJ1:-0.5907
TCGA-F4-6703,MYH11:4.2196,IDO:3.591394,EMA:3.105179,PAR:-3.073433,CD171:2.629635,SIRP-alpha:-2.425233,RICTOR:2.2536,PLC-gamma1:-2.221058,CASPASE7CLEAVEDD198:1.9906,ERALPHA:-1.9844,ECADHERIN:-1.9775,CD4:1.927556,Gli1:-1.785194,VASP:1.783293,MTCO1:-1.738491,Wee1:-1.646201,ATRX:-1.641016,SOD2:1.614183,EPPK1:1.5727,STING:-1.518072,EEF2K:-1.4654,Lasu1:-1.455117,Rheb:-1.438578,Histone-H3:1.428744,MCT4:1.412322,cdc25C:-1.392855,GCLC:-1.385169,VAV1:-1.371417,ANNEXIN1:1.3385,HMHA1:-1.33119,PAXILLIN:-1.3183,Lyn:1.299363,PAI1:1.2881,53BP1:-1.2855,SYK:1.2806,METTL3:-1.274454,CDT1:1.269989,ATM:-1.2246,IGFRb:-1.221517,Enolase-1:1.217306,EEF2:1.2099,PAK4:1.205185,Granzyme-B:1.203892,CD44:1.184831,TIGAR:1.1587,CAVEOLIN1:1.1507,COLLAGENVI:1.1406,FGF-basic:1.110408,PMS2:-1.107586,PDHA1:-1.106542,ALKBH5:-1.101365,BAP1C4:-1.0952,Aurora-B:-1.094618,IL-6:1.094372,ETS1:1.0533,FTO:-1.050324,LAD1:1.045133,CtIP:1.044295,PAX6:1.011608,ZAP-70:-1.006124,CD86:1.002749,Tau:-0.9789866,Cdc42:0.9371404,MITF:0.9362064,Melanoma-gp100:0.9290097,FIBRONECTIN:0.92889,PHGDH:-0.9245965,EphA2:0.923247,WTAP:0.9208418,MLH1:-0.9137016,KU80:-0.91071,COG3:-0.89031,Connexin-43:-0.8892623,EIF4G:-0.86909,p44-42-MAPK:-0.8643412,Myt1:-0.8637374,SGK3:0.8531331,HSP70:0.8482,Gli3:-0.8420252,Tyro3:0.8335406,DM-Histone-H3:0.8001325,S6:-0.79959,1433ZETA:0.79573,AR:-0.79092,NQO1:-0.7772458,MelanA:0.7635148,SETD2:0.7574,MSH6:-0.75588,BCL2A1:0.75103,PDCD4:-0.7495,TRIM24:-0.746903,MSH2:-0.72748,Porin:-0.7242002,LC3A-B:0.7085678,GATA3:-0.70551,KAP1:-0.7049275,AXL:-0.70153,RBM15:-0.69903,MEK1:0.6954,IRF-3:0.682337
TCGA-A6-5664,CLAUDIN7:2.3292,ERALPHA:-2.2995,EPPK1:2.1296,BETACATENIN:1.9847,MYH11:1.8997,MTCO1:1.83869122973879,Glucocorticoid-Receptor:-1.62153877567996,IGFBP2:1.5709,EVI1:1.46772030669975,PDGFRB:-1.4104031969716,LAD1:1.36849537178299,Hexokinase-II:1.22428106022434,Lyn:1.20394935988208,Connexin-43:-1.17530833713203,FOXM1:1.1504,Wee1:1.13396793508592,PLK1:1.11727845108077,BIM:-1.1145,GATA6:1.1127,ANNEXIN1:-1.1061,Oct-4:1.07568874802504,PAK1:1.05049268185403,cdc25C:1.03001120579127,ECADHERIN:1.0035,SLC1A5:0.99523,RRM2:0.968316325316472,RAB25:0.93475,BCL2:-0.91423,PEA15:-0.90029,CYCLINB1:0.89614,MCT4:0.892460905538208,HMHA1:-0.882508505975862,PKA-a:-0.867915729714645,INPP4B:0.85461,EphA2:0.842812026468892,Tau:-0.820725983972276,TIGAR:0.81097,LCK:0.80348,RSK1:0.783049388714687,CHK2:0.76895,FIBRONECTIN:-0.76801,U-Histone-H2B:-0.752456944125055,ACETYLATUBULINLYS40:0.74559,AR:-0.73725,XPA:-0.73615325739845,ERRalpha:0.733349242828381,Enolase-2:-0.70976597220276,CD49B:0.69908,BAK:-0.67867,GCN5L2:0.67702,PDCD4:0.67531,PAX8:-0.673320909336307,SYK:0.66816,HER3:0.64155,DNMT1:0.629732694694159,HES1:0.629364147897053,Creb:-0.628338610015887,PLC-gamma1:-0.62780835572638,BAX:0.62477,Cox-IV:0.621972525814204,TFAM:0.615620486203808,Akt2:-0.608165400791277,Gli3:-0.594405806263255,ATM:0.59244,B7-H3:-0.592025889557019,STING:0.58801580651386,IR-b:0.583220151773708,SOD2:-0.578911084249171,TFRC:0.55737,EEF2K:-0.55692,ATRX:0.548115656264915,PAICS:0.541039352653246,DNA-Ligase-IV:-0.538705995109267,Rheb:-0.533358968582482,Hexokinase-I:-0.53151087026832,TRAP1:0.527094548965562,XPF:-0.526310217029473,Cox2:0.52624325620262,YB1:-0.52493,PREX1:-0.52458,ATP5H:-0.523537544633739,GCLC:-0.52328016246465,P90RSK:0.52086,DJ1:-0.51587,SHP2:-0.513462796752786,ZAP-70:-0.513404862635878,EMA:-0.511128164368894,FGF-basic:-0.510255201912447,PAR:-0.509594384208928,S6:0.50678,VASP:0.504766214582632,Tyro3:-0.503884410009385,S100A4:-0.497395207473715,XBP1:0.49731,MLKL:0.483663167054766,P27:-0.46623,MITF:-0.463998776545408,FAK:-0.46150500749643,CHD1L:0.461036476884543,TSC1:0.4603
TCGA-CK-5914,CLAUDIN7:2.2072,Hexokinase-II:2.184571,ERALPHA:-2.1092,MLKL:2.099804,PLK1:2.008535,AceCS1:1.920099,PAR:-1.895914,PLC-gamma1:1.843753,EMA:-1.826594,Glucocorticoid-Receptor:-1.807808,TIGAR:1.7518,Aurora-A:1.734051,RRM2:1.716376,EEF2:1.6509,LAD1:1.649211,HMHA1:-1.593403,P53:1.4824,BETACATENIN:1.4648,VAV1:-1.455294,TRAP1:1.327688,WTAP:1.296194,EPPK1:1.2823,Rad23A:1.268115,DNMT1:1.259997,HSP70:-1.2354,SIRP-alpha:-1.217177,STING:-1.207059,U-Histone-H2B:-1.205425,HSP60:1.200881,Enolase-2:-1.189297,ECADHERIN:1.1382,Cox2:1.135948,RAPTOR:-1.1128,ZAP-70:-1.112475,GATA3:-1.1107,CYCLINB1:1.0753,D-a-Tubulin:1.050787,CASPASE7CLEAVEDD198:1.0499,Histone-H3:1.03709,PDGFRB:-1.032649,PAICS:1.030127,VASP:1.02675,ATP5A:1.01343,RB:1.0104,SYK:0.99624,SLC1A5:0.99029,NQO1:0.9544738,ANNEXIN1:-0.94854,ERRalpha:0.9455201,TRANSGLUTAMINASE:0.93682,AR:-0.87615,PAK1:0.8743505,INPP4B:0.86317,PKA-a:-0.8620897,Connexin-43:-0.8485708,CD4:-0.8468538,PREX1:-0.82992,IDO:0.8276327,Rheb:-0.8237199,Erk5:-0.8126838,Lyn:0.7922514,PDCD4:-0.78255,Atg5:0.7797022,Cox-IV:0.7787651,cdc25C:0.7704705,CHK2:0.75041,GATA6:0.74732,SGK3:-0.746775,FAK:0.7392901,ACSL1:-0.7363112,MCT4:0.7246239,BCLXL:0.71872,CtIP:-0.7132845,Hexokinase-I:-0.7121215,CKIT:-0.70998,SRC:0.70708,CD49B:0.70208,ETS1:-0.68465,Glutaminase:0.6781177,CAVEOLIN1:-0.67427,IGFBP2:-0.66048,PAXILLIN:-0.65591,Tau:-0.653849,SOD2:-0.6511596,GCN5L2:0.64095,MYH11:-0.63488,TSC1:0.63413,Oct-4:0.6284303,RAD51:0.6247,ZEB1:-0.6244377,Cyclin-D3:0.6182282,Aurora-B:0.6178252,DJ1:-0.61627,HEREGULIN:0.6114,EphA2:0.6105986,RBM15:0.60737,YTHDF2:0.6040904,RSK1:0.6016236,EEF2K:-0.58509,COLLAGENVI:-0.58372
TCGA-CM-5863,TIGAR:4.2908,CLAUDIN7:3.9664,EPPK1:2.8767,MYH11:2.6956,ERALPHA:-1.9619,Hexokinase-II:1.929565,PI3K-p110-b:1.765809,GAPDH:-1.6489,Stat3:-1.617743,ATM:-1.5791,PAK4:1.463428,CD171:-1.456473,INPP4B:1.4447,U-Histone-H2B:-1.444047,PAR:-1.362308,53BP1:-1.3529,SMAD3:1.2877,ZAP-70:-1.252484,TAZ:1.2409,FTO:-1.235226,MTCO1:-1.2256,PDGFRB:-1.22164,DNMT1:-1.180948,FASN:-1.1642,EEF2:-1.0882,EphA2:1.087981,ACETYLATUBULINLYS40:-1.0874,Connexin-43:-1.076455,ACSL1:-1.072112,Oct-4:1.06619,CD86:1.062634,ANNEXIN1:-1.0602,CYCLINB1:-1.0333,S6:-1.0176,PAI1:1.0067,RSK1:0.9828532,CD26:0.9822,LAD1:0.9689198,Histone-H3:-0.9471295,EVI1:0.944644,PLC-gamma1:-0.92191,ACC1:-0.91973,ATRX:-0.9069159,EEF2K:-0.90548,PREX1:-0.89792,AceCS1:0.8891703,UGT1A:0.8891513,RPA32:-0.8842416,MSH6:-0.87276,Calnexin:-0.8635135,DJ1:-0.83891,BIM:-0.83343,TRIP13:-0.8269089,IL-6:0.8222997,BRD4:-0.82004,HMHA1:-0.8154961,DUSP6:0.8053001,HER3:0.8001,JAK2:-0.78432,PERK:-0.7731924,GSK-3B:-0.7713289,P62LCKLIGAND:-0.75277,IRS2:0.7519125,Hexokinase-I:-0.7484655,HSP60:0.7482959,ECADHERIN:0.74454,VAV1:-0.7307647,EIF4G:-0.72582,BAP1C4:-0.72276,STAT5ALPHA:-0.71589,DDB-1:-0.7076849,ARAF:-0.70594,Erk5:-0.7007654,MMP14:-0.689024,IGFBP3:0.6868803,SOD2:-0.68508,RICTOR:0.68244,DRP1:-0.6625776,MR1:0.6598716,Cox2:0.6507773,KU80:-0.64554,DVL3:-0.63725,IGFRb:-0.6146169,P90RSK:0.60332,PMS2:-0.599206,NF2:-0.59794,RAD50:-0.59605,MCT4:0.5907691,P27:-0.59052,ALKBH5:-0.5785234,PLK1:-0.5698191,ADAR1:-0.56675,MYOSINIIA:-0.55734,Aurora-A:-0.5499815,Glutaminase:0.5435871,PHGDH:-0.5413629,IR-b:0.5398487,GCN5L2:-0.53382,MEK1:0.53208,PAX8:-0.5306909
TCGA-AA-3872,MYH11:4.1947,CD171:3.02239798903973,HER2:2.9779,RICTOR:2.8939,HSP70:2.6976,Rheb:-2.48721932044292,ETS1:2.2722,VEGFR2:2.1894,CAVEOLIN1:2.166,EMA:-2.08341184221977,ERALPHA:-1.9143,S6:-1.899,PAR:-1.85718508328204,YB1:1.7518,Vinculin:1.74382970300078,COLLAGENVI:1.6793,PLC-gamma1:-1.54515695342977,Histone-H3:-1.54278115540075,RSK1:-1.5003809738107,ECADHERIN:-1.4208,IL-6:1.41161782850527,U-Histone-H2B:-1.3723112578114,FTO:-1.3237238329346,RBM15:-1.2967,YTHDF3:-1.29194552675122,CYCLINB1:-1.2602,CD4:1.24338989717535,MTCO1:-1.23896469125359,DUSP4:-1.2096,PAK4:1.18188502140645,GCN5L2:-1.1785,MSH2:-1.1739,EPPK1:1.1504,CASPASE3:-1.1496,ALKBH5:-1.14918049535817,GRB7:1.13876196081728,RAB11:1.1247,CDT1:1.1220896250904,CD86:1.08651476354702,MSH6:-1.0788,Wee1:-1.05358994111436,ATRX:-1.04543334298833,CASPASE7CLEAVEDD198:-1.0343,PDGFRB:1.02738029393352,METTL3:-1.02231131478843,PAICS:-1.01760654425276,CYCLINE1:-1.0093,ADAR1:-1.0034,53BP1:-0.99733,BAP1C4:-0.98811,STING:-0.976456819563751,CLAUDIN7:-0.95871,PAX6:0.952406007836296,SYK:-0.93952,GATA3:-0.91548,Cyclophilin-F:-0.915070240955781,ASNS:-0.911,CtIP:0.909376810514976,ACVRL1:0.90115,SMAC:-0.89611,BRD4:-0.88651,Tau:-0.87284437218136,LC3A-B:0.872134727779365,ZEB1:0.869991203580459,Hexokinase-II:-0.858155882135102,SGK3:0.83723840142171,PKCALPHA:0.82986,CKIT:0.82679,DNMT1:-0.803788360007727,SLC1A5:-0.80236,PARPCLEAVED:-0.79785,RAB25:-0.79368,DM-Histone-H3:0.789687555458488,Connexin-43:-0.789622130388179,PREX1:-0.78851,MEK1:0.78818,Melanoma-gp100:0.784246202238009,ZAP-70:-0.770155671536264,4EBP1:-0.76415,NCADHERIN:0.7585,CMYC:0.75417,STAT5ALPHA:0.73124,SGK1:0.72325348211894,P62LCKLIGAND:-0.71726,TRAP1:-0.7063324684841,BRAF:-0.70352,Lasu1:-0.698784592679189,MLKL:-0.698568286535671,SIRP-alpha:-0.69693767618142,KU80:-0.69646,LAD1:0.685224439911087,BCLXL:0.67463,Aurora-B:-0.671247523720766,RPA32:-0.668693263373043,MITF:0.663337715796577,NDUFB4:0.661344324428439,Slfn11:0.658244697340694,ATM:-0.65545,EphA2:0.619704314294611,TRIM24:-0.61697963666714
TCGA-AA-3713,Hexokinase-II:3.35463212359392,Oct-4:3.29244999840323,CLAUDIN7:3.0747,EMA:2.79488083783775,EEF2:2.5691,MYH11:2.4286,ERALPHA:-2.3265,ETS1:2.2669,PAR:-2.2277932490416,EPPK1:2.1877,BETACATENIN:2.1076,CASPASE7CLEAVEDD198:2.1023,HER2:1.9597,AceCS1:1.94844617351889,UGT1A:1.66931334509181,MTCO1:1.63024367407017,SNAIL:1.5104,RSK1:1.48382447067058,ECADHERIN:1.3929,ATM:-1.39,CMET:1.2866,DUSP6:1.26743043711275,HSP27:1.25973805399723,YB1:1.2591,Rheb:-1.25782520407773,FIBRONECTIN:-1.2562,P90RSK:1.244,Connexin-43:-1.23474303013103,D-a-Tubulin:1.22153050722609,CMYC:1.2114,FN14:1.20850397307518,FASN:-1.194,Cox2:1.17975961134599,SLC1A5:1.172,VASP:1.15681544774904,SMAD3:1.1477,TIGAR:1.1382,IRS2:1.13654951092964,AR:-1.1221,LAD1:1.09507675359205,PDGFRB:-1.08665626469558,PARPCLEAVED:1.0623,P53:-1.0211,CASPASE8:0.99804,FTO:-0.989533378310924,MMP14:-0.989483680253575,ACC1:-0.98189,EphA2:0.979248451125424,IDO:0.952793755549011,ANNEXIN1:-0.9485,Tau:-0.94822760664504,MCT4:0.929525512842977,MSH2:-0.90471,VEGFR2:0.89402,PMS2:-0.885786369688598,CD4:0.87277510789197,Cox-IV:0.86031600548955,MEK1:0.8468,ACSL1:-0.804843766247754,IR-b:0.79530844074753,PEA15:-0.76813,PAK4:0.763378100202196,RBM15:0.76023,XPA:-0.759462385508905,PKCALPHA:0.75582,PAK1:0.753539668408121,ACETYLATUBULINLYS40:0.73895,SOD1:0.736651996219815,B7-H3:-0.734330891707672,PDCD4:0.72516,Granzyme-B:0.716347674749226,53BP1:-0.71354,Glucocorticoid-Receptor:-0.702583392390027,RIP:0.699268320161583,Histone-H3:-0.694936918235393,PLK1:0.666836437782827,RAB25:0.66105,ERRalpha:0.656736746284667,U-Histone-H2B:-0.656646976866828,MLKL:0.655023317841907,PI3KP110ALPHA:-0.65365,BCLXL:0.6517,JAB1:-0.64998,AMPKALPHA:0.64089,ASNS:0.6349,DM-K9-Histone-H3:-0.634532736913267,SF2:-0.62899,b-Actin:-0.625967902332064,ATRX:-0.615651739585839,CD86:0.613015641608308,SIRP-alpha:-0.601453760760893,LCK:0.6012,SHP2:-0.599770493924486,YTHDF2:0.59291528200309,Mnk1:0.586587649783401,Atg5:0.578045222712802,SMAD4:-0.57334,Lyn:0.569655545228523,Enolase-2:-0.567353445874355,IRF1:0.55959
TCGA-AA-3982,MYH11:3.3609,EPPK1:2.7559,EEF2:2.414,ERALPHA:-2.2552,ETS1:2.2292,CLAUDIN7:2.1852,BETACATENIN:1.7812,CD4:1.61195552569763,Oct-4:1.60827766577036,MTCO1:1.49357782018368,PLC-gamma1:-1.39527521110367,Hexokinase-II:1.39258219957484,IDO:1.31232809875684,TFRC:1.2856,CD86:1.24571701219972,HER2:1.1736,LAD1:1.16086125516589,TIGAR:1.1569,Rheb:-1.13023273206512,Cox-IV:1.1165270799267,PARPCLEAVED:-1.1044,DUSP4:-1.1004,CKIT:1.077,AR:-1.0504,ECADHERIN:1.0288,PLK1:1.01675242804425,CAVEOLIN1:1.016,YB1:1.014,Tau:-0.973145307843494,U-Histone-H2B:-0.969846538929393,CD171:0.944353398647101,FTO:-0.937454241592284,LCK:0.93168,BCLXL:0.92531,GCLC:-0.923095197011453,FASN:-0.91196,AceCS1:0.872044774203174,EEF2K:-0.861,VASP:0.859473589988802,1433ZETA:0.84055,FIBRONECTIN:-0.83883,Connexin-43:-0.815290391336739,P16INK4A:-0.81126,MCT4:0.798353717836803,D-a-Tubulin:0.786950611480641,Lyn:0.778213352040873,JNK2:0.7743,53BP1:-0.76985,XPA:-0.768846344362837,DNA-Ligase-IV:-0.765755793129278,ALKBH5:-0.752605283324448,SLC1A5:0.75032,S6:-0.74359,ATRX:-0.730547171650299,MEK1:0.71738,ACSL1:-0.70822337306511,DM-K9-Histone-H3:-0.701184072069422,UGT1A:0.692540962277867,FN14:0.681954401317392,MSH2:-0.67341,SIRP-alpha:0.672035963735262,RAD50:0.66925,PCNA:0.66428,Creb:-0.659489052923788,Stat3:-0.658623665447299,P90RSK:0.63653,HSP70:-0.63594,Aurora-A:0.632369758765714,IGFRb:-0.631792545758965,PAK1:0.631310917219052,RAB11:0.63027,TRAP1:0.627718624474093,PTEN:0.62592,HSP60:0.625366553409939,PAI1:-0.61734,PKCALPHA:0.61211,Lasu1:-0.60491541321357,CD49B:0.59815,AMPKALPHA:0.59433,Cyclophilin-F:0.583801977839832,FGF-basic:0.583753845992584,Vinculin:0.570648895476301,INPP4B:0.5545,CYCLINE1:-0.55281,EphA2:0.552612104835595,SGK3:-0.5447611781275,SMAD3:0.53497,PAX8:-0.524005107528428,VEGFR2:0.52386,ADAR1:-0.51973,RICTOR:0.5135,PI3KP110ALPHA:-0.50707,AXL:0.49881,NQO1:0.497435223211218,MMP2:-0.495479234414494,P53:0.49146,XPF:-0.488925525560607,CtIP:-0.488641841913757,Gli3:-0.4818677773531,Akt2:-0.477699294845114
TCGA-NH-A8F7,MTCO1:2.250381,RICTOR:2.154,CAVEOLIN1:1.821,HMHA1:-1.793613,B7-H3:-1.732082,EMA:-1.707253,GAPDH:-1.5875,ACETYLATUBULINLYS40:-1.5566,HSP60:1.469331,Cox2:1.3861,Connexin-43:-1.371468,EEF2K:-1.3328,PLC-gamma1:-1.224788,AceCS1:1.217933,ERALPHA:-1.2136,XPA:-1.18152,Cox-IV:1.175779,LAD1:1.164096,AR:-1.1549,HSP70:-1.1335,CD171:1.127966,INPP4B:1.1245,U-Histone-H2B:-1.05331,ATM:-1.0498,XBP1:1.0212,ZAP-70:-1.018743,RAD51:0.98978,FGF-basic:0.9882874,SIRP-alpha:-0.9873565,GCLC:-0.9834785,PAXILLIN:-0.9763,TFRC:-0.96225,RAB25:0.95659,Wee1:-0.9475686,STING:-0.934081,UGT1A:0.9326051,P53:0.93153,NQO1:-0.9102265,MSH2:0.90435,P21:-0.89886,HEREGULIN:0.89294,VAV1:-0.8885892,Glutaminase:0.8683195,TRAP1:0.8418536,BRAF:-0.83577,PAR:-0.8146546,ASNS:0.80013,CLAUDIN7:0.79437,TFAM:0.7744537,ACSL1:-0.7709315,Tau:-0.769461,CD49B:0.76116,STAT5ALPHA:-0.75893,Vinculin:0.752911,FOXO3A:0.73735,Atg5:0.7361225,DNA_POLG:0.7259765,XPF:-0.7236067,SOD2:0.7225653,Aurora-A:0.714414,Lasu1:-0.7079071,BAK:0.69529,PAX8:-0.6866945,PLK1:0.6858339,VASP:0.6851998,JAB1:0.6844,PHLPP:-0.680598,AKT:-0.67159,IGFBP2:-0.66513,COG3:-0.65728,METTL3:-0.6415138,ERCC1:-0.63105,PKCALPHA:0.63077,TUBERIN:-0.63026,EEF2:-0.62811,P70S6K1:-0.62189,HER2:-0.61266,Cyclophilin-F:0.6086999,IDO:0.6080568,DM-K9-Histone-H3:-0.6067449,GAB2:-0.60389,Hexokinase-I:-0.6002368,Stat3:-0.6001291,ERCC5:-0.59996,CRAF:-0.59173,Grp75:0.5883404,BAX:-0.5857,SHP2:-0.5847867,CD31:0.583,PEA15:-0.57915,CD86:0.5748668,ETS1:-0.56224,Enolase-2:-0.5597564,PMS2:-0.5562967,Gli1:0.5529741,Aurora-B:-0.5523301,PAX6:0.5514579,MTOR:-0.54592,PDCD4:-0.54522,Atg7:-0.5419657
TCGA-AG-A01J,MYH11:4.1502,MTCO1:2.055967,CLAUDIN7:1.9941,ERALPHA:-1.9915,CD171:1.933943,AceCS1:1.289282,Connexin-43:-1.27596,TIGAR:1.2696,TRAP1:1.262352,HSP60:1.243142,RICTOR:1.235,LAD1:1.224934,SRC:1.1693,53BP1:-1.1604,STAT5ALPHA:-1.1563,ATM:-1.1427,PI3K-p110-b:1.138465,Hexokinase-II:1.092008,BETACATENIN:1.0538,ECADHERIN:0.99824,YTHDF3:0.9758633,Lyn:0.9731458,EMA:-0.9443841,ETS1:-0.92714,ACSL1:-0.9136469,PLK1:0.8993569,CDT1:-0.8986249,WTAP:0.8892914,CtIP:-0.8873182,MCT4:0.8590186,PAXILLIN:-0.8589,Cyclophilin-F:0.8582922,RSK1:0.8512946,ACETYLATUBULINLYS40:-0.83722,SGK3:-0.8313835,PAK1:0.824157,EPPK1:0.82269,PAX8:-0.8205661,BAK:-0.81753,AR:-0.81316,U-Histone-H2B:-0.8055358,Enolase-2:-0.7989738,EEF2:-0.79851,XPA:-0.7897236,ERK2:-0.75986,PDCD4:0.74478,IR-b:0.742743,SHP2:-0.7271295,SLC1A5:0.7094,ZAP-70:-0.7070637,INPP4B:0.70407,Cox-IV:0.6976484,Aurora-A:0.6970604,GAPDH:-0.68371,Grp75:0.6586365,TRIP13:-0.6580199,DNA-Ligase-IV:-0.6542161,Gli1:0.6505266,DUSP6:0.6479171,CD4:0.6385128,ANNEXIN1:-0.63683,BCL2:-0.63445,RRM2:0.6314596,ATRX:-0.6294513,GCLC:-0.6277454,KU80:-0.6265,Creb:-0.6263204,PHLPP:-0.6222488,ARAF:0.6093,cdc25C:0.6046306,AKT:-0.59698,Vinculin:0.5969154,DM-Histone-H3:-0.5931562,Tyro3:-0.5882868,PKA-a:-0.5879011,FTO:-0.5868075,Cyclin-D3:0.5865632,DM-K9-Histone-H3:-0.5820931,VAV1:-0.5816399,NDUFB4:-0.5811641,GATA6:0.5733,PAR:-0.5726633,IRS2:0.5691033,MLKL:0.5606383,HMHA1:-0.5599726,XPF:-0.5590939,S100A4:-0.5582721,FN14:0.5580915,Tau:-0.5517147,Rad23A:0.5511582,EEF2K:-0.54719,PHGDH:-0.5362624,IGFRb:-0.5353028,1433ZETA:0.52967,CSK:-0.5250967,CKIT:0.52353,TRIM25:0.5223988,NQO1:-0.5165044,Glucocorticoid-Receptor:-0.5144801,ZEB1:-0.5138645
